GID,SampleID,number,colldate,flowering_season_start,growing_season_start,elevation,latitude,longitude,dist
G27166,SEEDGWAS1835,CIMMYTMA-020443,1972-01-01,7,5,726,15.7,-92.1,4.16899915780491
G27167,SEEDGWAS1836,CIMMYTMA-020444,1972-01-01,7,5,1536,16.11666667,-92.05,4.08425136529195
G27188,SEEDGWAS661,NA,NA,NA,NA,NA,NA,NA,NA
G27200,SEEDGWAS1669,CIMMYTMA-020466,1944-01-01,7,5,11,20.96666667,-89.63333333,7.37461818225189
G27201,SEEDGWAS1670,CIMMYTMA-020467,1944-01-01,7,5,11,20.96666667,-89.63333333,7.37461818225189
G27202,SEEDGWAS4254,CIMMYTMA-020730,1975-01-01,8,6,2112,29.2,-108.1166667,17.0533884159262
G27202,SEEDGWAS5166,CIMMYTMA-020730,1975-01-01,8,6,2112,29.2,-108.1166667,17.0533884159262
G27206,SEEDGWAS4727,CIMMYTMA-020733,1974-01-17,7,5,1951,24.51666667,-104.6666667,11.344173805419
G27206,SEEDGWAS5339,CIMMYTMA-020733,1974-01-17,7,5,1951,24.51666667,-104.6666667,11.344173805419
G27207,SEEDGWAS5340,CIMMYTMA-020738,1974-01-16,7,5,1928,24.51666667,-104.6666667,11.344173805419
G27207,SEEDGWAS4728,CIMMYTMA-020738,1974-01-16,7,5,1928,24.51666667,-104.6666667,11.344173805419
G27210,SEEDGWAS4729,CIMMYTMA-020740,1978-01-05,7,5,1866,21.327069,-101.96193,7.25527578318102
G27211,SEEDGWAS4730,CIMMYTMA-020743,1963-01-01,7,5,2012,22.830203,-103.411157,9.31044337280841
G27212,SEEDGWAS4731,CIMMYTMA-020744,1963-01-01,7,5,1940,22.368152,-102.912279,8.63412360208845
G27213,SEEDGWAS4255,CIMMYTMA-020748,1978-01-06,7,5,1887,21.346262,-101.898704,7.21423377301193
G27218,SEEDGWAS4732,CIMMYTMA-020756,1972-01-01,7,5,2147,20.15,-98.43333333,3.82190320467291
G27219,SEEDGWAS4733,CIMMYTMA-020789,1972-01-01,7,5,2392,19.930776,-98.679121,3.82539679050748
G27223,SEEDGWAS2596,CIMMYTMA-020791,,7,5,1898,18.98333333,-98.91666667,3.42425996984915
G27223,SEEDGWAS4734,CIMMYTMA-020791,,7,5,1898,18.98333333,-98.91666667,3.42425996984915
G27234,SEEDGWAS4735,CIMMYTMA-020796,1972-01-01,7,5,2220,20.15,-98.2,3.67669077810169
G27234,SEEDGWAS3017,CIMMYTMA-020796,1972-01-01,7,5,2220,20.15,-98.2,3.67669077810169
G27247,SEEDGWAS3018,CIMMYTMA-020799,1971-01-01,6,4,2240,19.25,-98.3,3.08243233141913
G27247,SEEDGWAS5068,CIMMYTMA-020799,1971-01-01,6,4,2240,19.25,-98.3,3.08243233141913
G27248,SEEDGWAS4736,CIMMYTMA-020817,1974-01-01,7,5,1992,19.83333333,-97.45,2.99967577772076
G27248,SEEDGWAS459,CIMMYTMA-020817,1974-01-01,7,5,1992,19.83333333,-97.45,2.99967577772076
G27250,SEEDGWAS4951,CIMMYTMA-020818,1974-01-01,7,5,1486,19.08333333,-97.03333333,2.1417151726025
G27250,SEEDGWAS2597,CIMMYTMA-020818,1974-01-01,7,5,1486,19.08333333,-97.03333333,2.1417151726025
G27251,SEEDGWAS2598,CIMMYTMA-020822,1974-01-15,7,5,2002,24.45,-104.1166667,10.8844946306406
G27251,SEEDGWAS4952,CIMMYTMA-020822,1974-01-15,7,5,2002,24.45,-104.1166667,10.8844946306406
G27254,SEEDGWAS4178,CIMMYTMA-020823,1974-01-08,7,5,1562,24.88333333,-103.6666667,10.8540955109632
G27254,SEEDGWAS4737,CIMMYTMA-020823,1974-01-08,7,5,1562,24.88333333,-103.6666667,10.8540955109632
G27262,SEEDGWAS5152,CIMMYTMA-020830,1974-01-01,6,4,2553,19.11666667,-97.45,2.40023141277859
G27262,SEEDGWAS3767,CIMMYTMA-020830,1974-01-01,6,4,2553,19.11666667,-97.45,2.40023141277859
G27271,SEEDGWAS2599,CIMMYTMA-020835,1974-01-01,7,5,1879,24.209641,-104.611327,11.1060328573578
G27271,SEEDGWAS4738,CIMMYTMA-020835,1974-01-01,7,5,1879,24.209641,-104.611327,11.1060328573578
G27272,SEEDGWAS3768,CIMMYTMA-020837,1979-03-01,7,5,2013,20.186136,-100.507082,5.4112892324253
G27274,SEEDGWAS3769,CIMMYTMA-020842,1978-01-05,7,5,1884,21.410256,-101.89888,7.25119886709295
G27276,SEEDGWAS3019,CIMMYTMA-020844,1978-01-01,7,5,1881,21.342764,-101.908382,7.22017188893796
G27276,SEEDGWAS4739,CIMMYTMA-020844,1978-01-01,7,5,1881,21.342764,-101.908382,7.22017188893796
G27280,SEEDGWAS4257,CIMMYTMA-020845,1963-01-01,7,5,1955,22.441097,-103.127559,8.85068550813868
G27282,SEEDGWAS4740,CIMMYTMA-020866,,6,4,2317,19.295124,-98.227026,3.05845414860154
G27286,SEEDGWAS3770,CIMMYTMA-020873,1977-12-08,7,5,2228,21.88333333,-101.5,7.22574490446796
G27286,SEEDGWAS5153,CIMMYTMA-020873,1977-12-08,7,5,2228,21.88333333,-101.5,7.22574490446796
G27289,SEEDGWAS4741,CIMMYTMA-020875,1963-01-01,7,5,1940,22.368152,-102.912279,8.63412360208845
G27290,SEEDGWAS4258,CIMMYTMA-020877,1963-01-01,7,5,2025,22.46666667,-103,8.76333910811907
G27290,SEEDGWAS4742,CIMMYTMA-020877,1963-01-01,7,5,2025,22.46666667,-103,8.76333910811907
G27293,SEEDGWAS5130,NA,NA,NA,NA,NA,NA,NA,NA
G27293,SEEDGWAS5341,NA,NA,NA,NA,NA,NA,NA,NA
G27294,SEEDGWAS4743,CIMMYTMA-020914,1972-01-01,7,5,2220,20.15,-98.2,3.67669077810169
G27294,SEEDGWAS3020,CIMMYTMA-020914,1972-01-01,7,5,2220,20.15,-98.2,3.67669077810169
G27295,SEEDGWAS4744,CIMMYTMA-020924,1971-01-01,6,4,2245,19.13333333,-98.2,2.93039628880544
G27295,SEEDGWAS3021,CIMMYTMA-020924,1971-01-01,6,4,2245,19.13333333,-98.2,2.93039628880544
G27297,SEEDGWAS4894,CIMMYTMA-020946,1974-01-01,7,5,1992,19.83333333,-97.45,2.99967577772076
G27299,SEEDGWAS4745,CIMMYTMA-020947,1974-01-01,7,5,1992,19.83333333,-97.45,2.99967577772076
G27299,SEEDGWAS460,CIMMYTMA-020947,1974-01-01,7,5,1992,19.83333333,-97.45,2.99967577772076
G273,SEEDGWAS1,NA,NA,NA,NA,NA,NA,NA,NA
G27300,SEEDGWAS2600,CIMMYTMA-020952,1974-01-14,7,5,1562,24.88333333,-103.6666667,10.8540955109632
G27300,SEEDGWAS4746,CIMMYTMA-020952,1974-01-14,7,5,1562,24.88333333,-103.6666667,10.8540955109632
G27301,SEEDGWAS4747,CIMMYTMA-020957,,7,5,2538,19.09,-98.87,3.44125309993003
G27302,SEEDGWAS3023,CIMMYTMA-020962,1972-01-01,7,5,2360,19.046412,-98.805501,3.36342072676747
G27302,SEEDGWAS5069,CIMMYTMA-020962,1972-01-01,7,5,2360,19.046412,-98.805501,3.36342072676747
G27305,SEEDGWAS4748,CIMMYTMA-020963,1972-01-01,7,5,2302,19.02,-98.82,3.36135234359297
G27306,SEEDGWAS4749,CIMMYTMA-020965,1974-04-07,7,5,2061,21.48333333,-101.1666667,6.7135229065753
G27306,SEEDGWAS4259,CIMMYTMA-020965,1974-04-07,7,5,2061,21.48333333,-101.1666667,6.7135229065753
G27307,SEEDGWAS3771,CIMMYTMA-020971,1978-01-05,7,5,1884,21.410256,-101.89888,7.25119886709295
G27308,SEEDGWAS4750,CIMMYTMA-020973,1978-01-05,7,5,1895,21.340408,-101.877563,7.193551774192
G27308,SEEDGWAS3025,CIMMYTMA-020973,1978-01-05,7,5,1895,21.340408,-101.877563,7.193551774192
G27331,SEEDGWAS5070,CIMMYTMA-020982,1972-01-01,7,5,1962,16.714786,-92.457989,3.56088961588211
G27331,SEEDGWAS3026,CIMMYTMA-020982,1972-01-01,7,5,1962,16.714786,-92.457989,3.56088961588211
G27333,SEEDGWAS3027,CIMMYTMA-020983,1972-01-01,7,5,1962,16.714786,-92.457989,3.56088961588211
G27333,SEEDGWAS5071,CIMMYTMA-020983,1972-01-01,7,5,1962,16.714786,-92.457989,3.56088961588211
G27338,SEEDGWAS5072,CIMMYTMA-020984,1972-01-01,7,5,2340,16.78,-92.68,3.3320694737322
G27338,SEEDGWAS3028,CIMMYTMA-020984,1972-01-01,7,5,2340,16.78,-92.68,3.3320694737322
G27349,SEEDGWAS4751,CIMMYTMA-020987,1976-01-08,6,4,2086,17.26666667,-97.68333333,1.7007354553252
G27349,SEEDGWAS2601,CIMMYTMA-020987,1976-01-08,6,4,2086,17.26666667,-97.68333333,1.7007354553252
G27351,SEEDGWAS5073,CIMMYTMA-021222,1978-01-13,7,5,1740,21.41666667,-102.5,7.75286695467484
G27353,SEEDGWAS4752,CIMMYTMA-021226,1978-02-14,7,5,1928,21.005478,-101.988203,7.10025017239681
G27353,SEEDGWAS2602,CIMMYTMA-021226,1978-02-14,7,5,1928,21.005478,-101.988203,7.10025017239681
G27355,SEEDGWAS4953,CIMMYTMA-021228,1978-02-14,7,5,2055,21.01666667,-102.1666667,7.25765892954165
G27355,SEEDGWAS2603,CIMMYTMA-021228,1978-02-14,7,5,2055,21.01666667,-102.1666667,7.25765892954165
G27358,SEEDGWAS4179,CIMMYTMA-021230,1978-01-12,7,5,1740,21.41666667,-102.5,7.75286695467484
G27388,SEEDGWAS4180,CIMMYTMA-021232,1978-01-13,7,5,1731,21.535731,-102.426139,7.75654968331487
G27389,SEEDGWAS5346,CIMMYTMA-021233,1977-12-21,7,5,1876,20.673771,-102.690624,7.54581477545646
G27389,SEEDGWAS4753,CIMMYTMA-021233,1977-12-21,7,5,1876,20.673771,-102.690624,7.54581477545646
G27394,SEEDGWAS4260,CIMMYTMA-021236,1977-12-29,7,5,2017,20.81666667,-102.6666667,7.59124146431634
G27399,SEEDGWAS4181,CIMMYTMA-021243,1978-01-03,7,5,1554,20.474396,-102.821224,7.57426904495226
G27412,SEEDGWAS4754,CIMMYTMA-021244,1977-01-03,7,5,2017,20.81666667,-102.6666667,7.59124146431634
G27412,SEEDGWAS5347,CIMMYTMA-021244,1977-01-03,7,5,2017,20.81666667,-102.6666667,7.59124146431634
G27413,SEEDGWAS3638,CIMMYTMA-021248,1978-02-16,7,5,1606,20.46666667,-103.45,8.14331713393806
G27414,SEEDGWAS2202,CIMMYTMA-021252,,7,5,952,18.71666667,-99.36666667,3.70093849348456
G27415,SEEDGWAS3772,CIMMYTMA-021253,1974-01-01,7,5,1089,19.972572,-97.620559,3.20554540509115
G27416,SEEDGWAS1144,CIMMYTMA-021264,1973-12-06,7,5,1345,17.576119,-99.385656,3.42125818035309
G27421,SEEDGWAS2605,CIMMYTMA-021269,1974-01-01,7,5,1890,19.11666667,-97.1,2.20384752986433
G27424,SEEDGWAS4755,CIMMYTMA-021270,1972-01-01,7,5,1781,16.55,-92.46666667,3.57929978703164
G27425,SEEDGWAS5074,CIMMYTMA-021303,1978-01-25,7,5,1832,21.21666667,-102.1666667,7.36434742564171
G27426,SEEDGWAS4756,CIMMYTMA-021304,1978-02-14,7,5,1884,21.004059,-102.375272,7.42975250875727
G27428,SEEDGWAS4757,CIMMYTMA-021307,1978-01-27,7,5,1958,21.11666667,-102,7.17009617891483
G27428,SEEDGWAS5348,CIMMYTMA-021307,1978-01-27,7,5,1958,21.11666667,-102,7.17009617891483
G27429,SEEDGWAS3639,CIMMYTMA-021308,1978-02-10,7,5,1868,21.213333,-101.924964,7.16074842846172
G27429,SEEDGWAS4758,CIMMYTMA-021308,1978-02-10,7,5,1868,21.213333,-101.924964,7.16074842846172
G27434,SEEDGWAS4182,CIMMYTMA-021311,1978-01-02,7,5,2017,20.81666667,-102.6666667,7.59124146431634
G27435,SEEDGWAS4759,CIMMYTMA-021313,1978-02-14,7,5,2055,21.01666667,-102.1666667,7.25765892954165
G27435,SEEDGWAS5350,CIMMYTMA-021313,1978-02-14,7,5,2055,21.01666667,-102.1666667,7.25765892954165
G27435,SEEDGWAS5349,CIMMYTMA-021313,1978-02-14,7,5,2055,21.01666667,-102.1666667,7.25765892954165
G27437,SEEDGWAS4183,CIMMYTMA-021324,1977-12-30,7,5,2017,20.81666667,-102.6666667,7.59124146431634
G27439,SEEDGWAS4760,CIMMYTMA-021330,1977-11-20,7,5,2017,20.81666667,-102.6666667,7.59124146431634
G27439,SEEDGWAS2607,CIMMYTMA-021330,1977-11-20,7,5,2017,20.81666667,-102.6666667,7.59124146431634
G27441,SEEDGWAS4761,CIMMYTMA-021334,1978-01-27,7,5,1958,21.11666667,-102,7.17009617891483
G27441,SEEDGWAS2608,CIMMYTMA-021334,1978-01-27,7,5,1958,21.11666667,-102,7.17009617891483
G27442,SEEDGWAS4262,CIMMYTMA-021338,1974-01-01,7,5,1837,19.86666667,-97.58333333,3.09556122649839
G27444,SEEDGWAS4762,CIMMYTMA-021345,1977-12-29,7,5,1820,20.797435,-102.748227,7.65412897076212
G27453,SEEDGWAS3304,CIMMYTMA-021347,,7,5,903,18.604445,-99.170828,3.4764999859498
G27492,SEEDGWAS1145,CIMMYTMA-021354,1974-01-01,7,5,1890,19.11666667,-97.1,2.20384752986433
G27495,SEEDGWAS662,CIMMYTMA-021363,1972-01-01,7,5,1346,15.37229,-92.251361,4.1628525708837
G27501,SEEDGWAS1146,CIMMYTMA-021364,1972-01-01,7,5,1306,16.352808,-92.359949,3.72493811805472
G27502,SEEDGWAS461,CIMMYTMA-021369,,7,5,874,18.370701,-102.297839,6.41909499051011
G27506,SEEDGWAS4763,CIMMYTMA-021377,1974-01-01,7,5,1837,19.86666667,-97.58333333,3.09556122649839
G27507,SEEDGWAS1006,CIMMYTMA-021385,1998-02-24,3,1,132,-23.267981,-57.309104,55.9884158771111
G27508,SEEDGWAS4010,CIMMYTMA-021417,1998-02-25,3,1,178,-23.4,-56.88333333,56.378396681556
G27509,SEEDGWAS3305,CIMMYTMA-021427,1998-02-26,3,1,109,-23.21666667,-57.26666667,55.9806638347395
G27511,SEEDGWAS2204,CIMMYTMA-021448,1998-03-12,4,2,173,-25.68604,-56.258638,58.4695960373498
G27513,SEEDGWAS4011,CIMMYTMA-021510,1998-04-23,4,2,107,-26.46666667,-56.4,58.949757352456
G27515,SEEDGWAS4012,CIMMYTMA-021525,1998-04-24,4,2,151,-26.1,-55.933333,58.9943737994471
G27538,SEEDGWAS3306,CIMMYTMA-021532,1998-04-02,4,2,121,-26.749205,-56.271583,59.2454301088521
G27539,SEEDGWAS2206,CIMMYTMA-021536,1998-04-06,4,2,124,-26.826938,-56.215775,59.3405241860854
G27549,SEEDGWAS3307,CIMMYTMA-021537,1998-04-06,4,2,124,-26.826938,-56.215775,59.3405241860854
G2755,SEEDGWAS2321,NA,NA,NA,NA,NA,NA,NA,NA
G2755,SEEDGWAS4290,NA,NA,NA,NA,NA,NA,NA,NA
G27551,SEEDGWAS4013,CIMMYTMA-021551,1998-04-28,4,2,234,-26.73333333,-55.28333333,59.9006886616924
G27554,SEEDGWAS4014,CIMMYTMA-021567,1998-04-29,4,2,340,-26.525322,-55.253825,59.7683396423072
G27557,SEEDGWAS3310,CIMMYTMA-021568,1998-04-29,4,2,340,-26.525322,-55.253825,59.7683396423072
G27559,SEEDGWAS3311,CIMMYTMA-021573,1998-04-30,4,2,234,-26.73333333,-55.28333333,59.9006886616924
G27561,SEEDGWAS2207,CIMMYTMA-021584,1998-04-28,4,2,156,-26.796219,-56.928119,58.8425345701117
G27562,SEEDGWAS3312,CIMMYTMA-021585,1998-04-28,4,2,156,-26.796219,-56.928119,58.8425345701117
G27563,SEEDGWAS2208,CIMMYTMA-021586,1998-04-29,4,2,178,-26.9043,-56.842067,58.9804919706325
G27579,SEEDGWAS2210,CIMMYTMA-021621,1998-03-10,4,2,164,-25.754605,-56.812369,58.1454610265262
G27586,SEEDGWAS3313,CIMMYTMA-021626,1998-03-10,4,2,164,-25.754605,-56.812369,58.1454610265262
G27591,SEEDGWAS3315,CIMMYTMA-021630,1998-05-11,6,4,221,-25.9,-54.71,59.6869750457985
G27593,SEEDGWAS3316,CIMMYTMA-021632,1998-05-11,6,4,221,-25.9,-54.71,59.6869750457985
G27596,SEEDGWAS3317,CIMMYTMA-021636,1998-05-11,6,4,243,-25.98001,-54.727812,59.732494647585
G27598,SEEDGWAS3318,CIMMYTMA-021662,1998-05-13,4,2,242,-25.360623,-54.751445,59.2696736264731
G27599,SEEDGWAS3319,CIMMYTMA-021663,1998-05-13,4,2,242,-25.360623,-54.751445,59.2696736264731
G276,SEEDGWAS1165,NA,NA,NA,NA,NA,NA,NA,NA
G27600,SEEDGWAS3320,CIMMYTMA-021704,1998-05-05,4,2,356,-24.523124,-54.824574,58.6195666577617
G27602,SEEDGWAS4015,CIMMYTMA-021714,1998-05-06,4,2,413,-24.08333333,-54.78333333,58.3363523033966
G27603,SEEDGWAS3321,CIMMYTMA-021728,1998-05-07,4,2,407,-24.065822,-54.941988,58.2119910108231
G27604,SEEDGWAS2211,CIMMYTMA-021729,1998-05-07,4,2,407,-24.065822,-54.941988,58.2119910108231
G27608,SEEDGWAS3323,CIMMYTMA-021752,1998-05-08,4,2,174,-24.51,-55.7,57.9988073715122
G27610,SEEDGWAS2214,CIMMYTMA-021834,1980-04-18,1,11,211,-10.150584,-67.721113,39.3410664144403
G27615,SEEDGWAS2215,CIMMYTMA-021860,1978-04-28,12,10,219,-17.135631,-40.327167,65.4040456829726
G27618,SEEDGWAS2216,CIMMYTMA-021865,1978-04-29,4,2,97,-17.6,-39.68,66.1986828260033
G27620,SEEDGWAS3324,CIMMYTMA-021869,1978-05-16,12,10,650,-13.58333333,-42.91666667,61.3572415914174
G27622,SEEDGWAS2217,CIMMYTMA-021871,1978-05-19,12,10,461,-13.408628,-44.172619,60.1852039875817
G27623,SEEDGWAS2218,CIMMYTMA-021874,1978-05-19,12,10,461,-13.408628,-44.172619,60.1852039875817
G2763,SEEDGWAS2675,NA,NA,NA,NA,NA,NA,NA,NA
G2763,SEEDGWAS4961,NA,NA,NA,NA,NA,NA,NA,NA
G27634,SEEDGWAS3325,CIMMYTMA-021879,1978-05-19,12,10,599,-13.43333333,-44.15,60.2172477793355
G27635,SEEDGWAS2219,CIMMYTMA-021880,1978-05-19,12,10,461,-13.408628,-44.172619,60.1852039875817
G27636,SEEDGWAS2220,CIMMYTMA-021881,1978-05-20,12,10,714,-13.38333333,-44.71666667,59.7045316269004
G27637,SEEDGWAS2221,CIMMYTMA-021885,1978-05-22,12,10,675,-13.75,-42.46666667,61.8301547803776
G27638,SEEDGWAS2222,CIMMYTMA-021886,1985-11-16,3,1,31,-5.133333333,-38.08333333,62.0639386171318
G27639,SEEDGWAS2609,CIMMYTMA-021892,1985-07-24,12,10,612,-17.25,-42.6,63.543145785189
G27641,SEEDGWAS2223,CIMMYTMA-021901,1985-07-25,12,10,297,-16.61666667,-42.18333333,63.5541850055333
G27643,SEEDGWAS2224,CIMMYTMA-021904,1985-07-26,12,10,319,-16.86666667,-42.06666667,63.786209655388
G27645,SEEDGWAS2225,CIMMYTMA-021905,1985-07-26,12,10,319,-16.86666667,-42.06666667,63.786209655388
G27646,SEEDGWAS2226,CIMMYTMA-021911,1985-07-26,12,10,319,-16.86666667,-42.06666667,63.786209655388
G27647,SEEDGWAS4016,CIMMYTMA-021913,1985-07-27,12,10,319,-16.86666667,-42.06666667,63.786209655388
G2765,SEEDGWAS3681,NA,NA,NA,NA,NA,NA,NA,NA
G27651,SEEDGWAS4017,CIMMYTMA-021915,1985-07-27,12,10,319,-16.86666667,-42.06666667,63.786209655388
G27653,SEEDGWAS2227,CIMMYTMA-021917,1985-07-27,12,10,319,-16.86666667,-42.06666667,63.786209655388
G27655,SEEDGWAS2228,CIMMYTMA-021923,1985-07-27,12,10,244,-16.56666667,-41.5,64.1073101030409
G27656,SEEDGWAS2229,CIMMYTMA-021937,1985-08-22,12,10,189,-16.18333333,-40.7,64.5895264701088
G27658,SEEDGWAS2610,CIMMYTMA-021947,1985-09-06,12,10,936,-21.129651,-44.4747,64.2151024112382
G27661,SEEDGWAS2231,CIMMYTMA-021963,1978-05-11,3,1,427,-23.08333333,-55.05,57.442386589407
G27663,SEEDGWAS2232,CIMMYTMA-021964,1978-05-12,3,1,471,-23.08333333,-55.21666667,57.3237394999625
G27665,SEEDGWAS2233,CIMMYTMA-021966,1978-05-12,3,1,471,-23.08333333,-55.21666667,57.3237394999625
G27667,SEEDGWAS2234,CIMMYTMA-021973,1978-05-15,2,12,176,-22.141975,-56.536975,55.723584410448
G27668,SEEDGWAS2235,CIMMYTMA-021975,1978-05-16,2,12,83,-21.681173,-57.825722,54.4889459789132
G27669,SEEDGWAS2236,CIMMYTMA-021977,1978-05-17,2,12,83,-21.681173,-57.825722,54.4889459789132
G27672,SEEDGWAS2237,CIMMYTMA-021978,1978-05-19,11,9,311,-21.8,-54.53333333,56.924535803394
G27673,SEEDGWAS2611,CIMMYTMA-021987,1978-05-02,7,5,555,-26.035028,-53.076765,60.9235808034266
G27675,SEEDGWAS5345,CIMMYTMA-021989,1978-05-02,7,5,555,-26.035028,-53.076765,60.9235808034266
G27676,SEEDGWAS2613,CIMMYTMA-021991,1978-05-03,7,5,555,-26.035028,-53.076765,60.9235808034266
G27677,SEEDGWAS2614,CIMMYTMA-021997,1978-05-04,6,4,375,-25.25,-54.08333333,59.6575877691588
G27678,SEEDGWAS2615,CIMMYTMA-021998,1978-05-05,6,4,251,-25.41666667,-54.13333333,59.7413057456611
G27679,SEEDGWAS2238,CIMMYTMA-022004,1978-05-06,4,2,281,-24.08333333,-54.16666667,58.7734941126743
G27680,SEEDGWAS2239,CIMMYTMA-022006,1978-05-06,4,2,281,-24.08333333,-54.16666667,58.7734941126743
G27681,SEEDGWAS2240,CIMMYTMA-022013,1978-05-09,3,1,308,-23.40941,-53.750532,58.6010888355799
G27683,SEEDGWAS2616,CIMMYTMA-022019,1978-04-29,6,4,328,-27.074737,-52.996926,61.7216303661923
G27685,SEEDGWAS2617,CIMMYTMA-022021,,6,4,588,-26.75,-53.56666667,61.0920730507604
G2769,SEEDGWAS4211,CIMMYTMA-000293,1946-01-01,7,5,1807,21.13333333,-101.6666667,6.90221392642326
G277,SEEDGWAS680,CIMMYTMA-000036,1947-01-01,7,5,272,18.23333333,-100.5166667,4.64593638162549
G27705,SEEDGWAS2618,CIMMYTMA-022022,1978-05-01,6,4,588,-26.75,-53.56666667,61.0920730507604
G27707,SEEDGWAS2619,CIMMYTMA-022023,1978-05-01,6,4,588,-26.75,-53.56666667,61.0920730507604
G27710,SEEDGWAS1671,CIMMYTMA-022078,1987-11-10,6,4,249,8.162519,-62.430141,34.7533349391791
G27713,SEEDGWAS1007,CIMMYTMA-022081,1988-11-09,6,4,43,8.433333333,-62.46666667,34.6484324635677
G27717,SEEDGWAS4018,CIMMYTMA-022734,1998-06-15,4,2,268,-24.55,-56.4,57.5438504418828
G27718,SEEDGWAS3327,CIMMYTMA-022739,1998-06-16,3,1,215,-24.21666667,-56.56666667,57.1873650693937
G27719,SEEDGWAS2241,CIMMYTMA-022746,1998-06-17,4,2,112,-24.460407,-56.891055,57.14179465532
G27720,SEEDGWAS3328,CIMMYTMA-022749,1998-06-17,4,2,112,-24.460407,-56.891055,57.14179465532
G27725,SEEDGWAS3330,CIMMYTMA-022784,1998-06-18,3,1,174,-24.05468,-56.431091,57.1638341123212
G27738,SEEDGWAS3331,CIMMYTMA-022791,1998-06-18,3,1,151,-23.886305,-56.467604,57.0170776665573
G27771,SEEDGWAS462,CIMMYTMA-022859,1951-02-01,9,7,1114,5.33,-75.63,23.5701297530959
G2779,SEEDGWAS4291,NA,NA,NA,NA,NA,NA,NA,NA
G278,SEEDGWAS4036,NA,NA,NA,NA,NA,NA,NA,NA
G27805,SEEDGWAS463,CIMMYTMA-022872,1955-01-01,5,3,2587,5.513171,-73.487042,25.3585277052651
G2781,SEEDGWAS4962,NA,NA,NA,NA,NA,NA,NA,NA
G27815,SEEDGWAS1008,CIMMYTMA-022993,1951-09-05,3,1,297,3.85,-74.91666667,24.9493931178385
G27816,SEEDGWAS465,CIMMYTMA-023018,1955-01-01,NA,NA,456,4.141424,-75.107686,24.6323895953612
G2782,SEEDGWAS4212,NA,NA,NA,NA,NA,NA,NA,NA
G27820,SEEDGWAS466,CIMMYTMA-023029,1955-01-01,NA,NA,456,4.141424,-75.107686,24.6323895953612
G27821,SEEDGWAS663,CIMMYTMA-023148,1972-01-01,7,5,738,16.602202,-92.711648,3.32888719776595
G27822,SEEDGWAS1673,CIMMYTMA-023152,1948-01-01,7,5,92,19.716788,-90.046207,6.44205480840679
G27825,SEEDGWAS1674,CIMMYTMA-023158,1948-01-01,7,5,46,19.746176,-90.12082,6.38494122574751
G27828,SEEDGWAS664,CIMMYTMA-023161,1972-01-01,7,5,551,16.538454,-92.68035,3.37189406293525
G27830,SEEDGWAS1147,CIMMYTMA-023164,1972-01-01,7,5,738,16.602202,-92.711648,3.32888719776595
G27831,SEEDGWAS1837,CIMMYTMA-023165,1972-01-01,7,5,738,16.602202,-92.711648,3.32888719776595
G27833,SEEDGWAS2620,CIMMYTMA-023169,1947-01-01,7,5,124,17.579435,-101.250498,5.27964276812825
G27839,SEEDGWAS1009,CIMMYTMA-023172,1974-02-20,7,5,12,19.58333333,-88.05,8.27882129330285
G2785,SEEDGWAS4213,NA,NA,NA,NA,NA,NA,NA,NA
G27852,SEEDGWAS1148,CIMMYTMA-023174,1972-01-01,7,5,551,16.538454,-92.68035,3.37189406293525
G27870,SEEDGWAS5351,CIMMYTMA-023178,1972-01-01,7,5,738,16.602202,-92.711648,3.32888719776595
G27876,SEEDGWAS1838,CIMMYTMA-023188,1972-01-01,7,5,1536,16.11666667,-92.05,4.08425136529195
G2788,SEEDGWAS1182,NA,NA,NA,NA,NA,NA,NA,NA
G27880,SEEDGWAS3332,CIMMYTMA-023189,,7,5,952,18.71666667,-99.36666667,3.70093849348456
G27883,SEEDGWAS3640,CIMMYTMA-023190,,7,5,990,18.610168,-99.371959,3.66396386511617
G27897,SEEDGWAS4764,CIMMYTMA-023193,,7,5,1138,18.73333333,-99.43333333,3.76865745771034
G27897,SEEDGWAS2621,CIMMYTMA-023193,,7,5,1138,18.73333333,-99.43333333,3.76865745771034
G27898,SEEDGWAS665,CIMMYTMA-023202,1972-01-01,7,5,738,16.602202,-92.711648,3.32888719776595
G27908,SEEDGWAS1011,CIMMYTMA-023203,1972-01-01,7,5,700,16.332904,-92.564373,3.53133466578417
G27909,SEEDGWAS1150,CIMMYTMA-023206,1972-01-01,7,5,551,16.538454,-92.68035,3.37189406293525
G27915,SEEDGWAS1012,CIMMYTMA-023208,1972-01-01,7,5,700,16.332904,-92.564373,3.53133466578417
G27916,SEEDGWAS1151,CIMMYTMA-023209,1972-01-01,7,5,738,16.602202,-92.711648,3.32888719776595
G27930,SEEDGWAS467,CIMMYTMA-023213,1972-01-01,7,5,700,16.332904,-92.564373,3.53133466578417
G27933,SEEDGWAS1152,CIMMYTMA-023214,1972-01-01,7,5,738,16.602202,-92.711648,3.32888719776595
G27934,SEEDGWAS1676,CIMMYTMA-023215,1952-01-23,7,5,95,21.426842,-98.869208,5.10429701783213
G27935,SEEDGWAS2244,CIMMYTMA-023216,1952-01-19,7,5,104,21.5667,-98.8167,5.19141172108108
G27961,SEEDGWAS1679,CIMMYTMA-023230,1947-01-01,7,5,58,17.581508,-101.342386,5.37145771761168
G27968,SEEDGWAS1680,CIMMYTMA-023233,1947-01-01,7,5,123,17.678521,-101.303874,5.34054918992391
